Date,Close_HDFC,Close_KOTAK,Close_SBI
11/26/2012,775.65,627.35,2091.90
11/27/2012,799.20,635.05,2115.15
11/29/2012,821.80,651.25,2131.85
11/30/2012,843.50,670.45,2170.30
12/3/2012,836.20,666.15,2204.05
12/4/2012,841.55,671.05,2239.55
12/5/2012,837.95,663.30,2271.80
12/6/2012,844.15,665.30,2307.20
12/7/2012,837.75,664.05,2316.20
12/10/2012,865.80,673.60,2320.25
12/11/2012,874.95,667.00,2308.80
12/12/2012,859.70,660.30,2294.90
12/13/2012,854.30,652.45,2262.60
12/14/2012,852.30,664.75,2320.25
12/17/2012,836.85,661.35,2344.30
12/18/2012,846.85,663.75,2372.70
12/19/2012,830.75,667.75,2372.30
12/20/2012,831.00,662.05,2381.25
12/21/2012,830.20,649.55,2334.45
12/24/2012,828.70,646.65,2331.30
12/26/2012,834.70,648.90,2370.85
12/27/2012,828.45,649.80,2388.35
12/28/2012,834.40,650.95,2379.50
12/31/2012,828.85,650.05,2385.50
1/1/2013,832.95,649.95,2426.45
1/2/2013,846.60,656.90,2450.55
1/3/2013,845.50,654.90,2471.60
1/4/2013,837.70,650.20,2486.70
1/7/2013,822.95,648.45,2467.60
1/8/2013,840.30,652.75,2493.35
1/9/2013,830.00,649.10,2522.80
1/10/2013,825.50,653.85,2539.10
1/11/2013,809.50,630.00,2491.05
1/14/2013,827.05,628.55,2499.75
1/15/2013,825.50,629.65,2489.85
1/16/2013,818.85,624.60,2432.40
1/17/2013,807.60,627.90,2469.85
1/18/2013,822.70,629.75,2492.05
1/21/2013,812.50,630.95,2499.45
1/22/2013,813.35,640.75,2464.45
1/23/2013,820.85,645.05,2480.40
1/24/2013,807.65,653.05,2459.15
1/25/2013,805.85,665.20,2513.70
1/28/2013,801.70,668.05,2491.55
1/29/2013,802.50,674.70,2462.45
1/30/2013,797.15,678.80,2436.10
1/31/2013,786.55,680.35,2438.00
2/1/2013,777.95,672.30,2412.35
2/4/2013,798.25,676.70,2352.60
2/5/2013,797.40,680.45,2371.50
2/6/2013,807.75,695.15,2348.70
2/7/2013,810.65,687.60,2326.60
2/8/2013,808.80,678.35,2286.15
2/11/2013,800.20,671.80,2294.35
2/12/2013,800.40,671.35,2296.40
2/13/2013,815.00,667.75,2254.70
2/14/2013,816.20,665.40,2215.75
2/15/2013,812.10,670.35,2233.45
2/18/2013,824.45,665.80,2262.70
2/19/2013,823.45,674.80,2273.50
2/20/2013,819.60,668.05,2252.05
2/21/2013,815.05,660.30,2210.55
2/22/2013,799.85,665.25,2196.00
2/25/2013,802.05,660.65,2220.90
2/26/2013,771.55,661.35,2198.40
2/27/2013,779.35,653.50,2213.40
2/28/2013,757.65,659.60,2080.90
3/1/2013,777.50,654.85,2087.65
3/4/2013,773.80,655.05,2099.50
3/5/2013,773.10,655.95,2128.55
3/6/2013,774.30,654.65,2168.60
3/7/2013,782.05,655.25,2166.15
3/8/2013,813.25,675.30,2209.50
3/11/2013,831.65,668.90,2204.70
3/12/2013,823.80,668.30,2206.85
3/13/2013,809.20,650.45,2179.35
3/14/2013,814.10,658.25,2255.05
3/15/2013,817.30,664.30,2262.00
3/18/2013,810.10,654.20,2249.80
3/19/2013,784.55,638.30,2203.55
3/20/2013,780.40,633.20,2120.40
3/21/2013,797.90,631.65,2119.45
3/22/2013,796.40,638.60,2083.95
3/25/2013,806.20,631.85,2058.25
3/26/2013,824.20,639.70,2050.30
3/28/2013,826.25,653.00,2072.75
4/1/2013,825.20,652.00,2090.60
4/2/2013,817.25,656.30,2140.45
4/3/2013,811.65,650.85,2104.60
4/4/2013,792.35,632.70,2067.60
4/5/2013,770.80,636.75,2056.70
4/8/2013,758.20,630.10,2033.70
4/9/2013,752.95,618.75,1988.25
4/10/2013,783.15,638.20,2023.15
4/11/2013,763.60,630.55,2042.35
4/12/2013,764.80,638.35,2081.80
4/15/2013,774.90,640.70,2146.30
4/16/2013,803.70,653.20,2183.10
4/17/2013,790.40,659.75,2245.15
4/18/2013,818.25,668.95,2299.65
4/22/2013,835.60,676.50,2327.10
4/23/2013,838.10,691.90,2287.50
4/25/2013,862.75,710.50,2334.55
4/26/2013,872.60,712.75,2287.95
4/29/2013,864.20,709.00,2273.55
4/30/2013,847.60,707.10,2264.30
5/2/2013,863.45,717.45,2299.45
5/3/2013,854.90,723.25,2213.80
5/6/2013,852.65,711.60,2226.10
5/7/2013,853.75,728.45,2256.80
5/8/2013,885.00,728.85,2254.70
5/9/2013,880.35,723.35,2290.95
5/10/2013,877.30,730.45,2293.60
5/11/2013,874.50,734.80,2305.70
5/13/2013,863.50,725.00,2277.70
5/14/2013,870.85,729.90,2293.05
5/15/2013,910.05,768.25,2382.75
5/16/2013,908.35,777.95,2419.35
5/17/2013,903.35,794.35,2424.85
5/20/2013,898.40,781.75,2411.80
5/21/2013,902.05,765.10,2360.70
5/22/2013,899.85,768.10,2363.00
5/23/2013,903.15,765.55,2177.60
5/24/2013,906.05,781.05,2151.20
5/27/2013,929.50,789.45,2162.10
5/28/2013,919.80,775.40,2129.80
5/29/2013,910.55,777.25,2106.30
5/30/2013,926.25,799.85,2088.55
5/31/2013,890.15,782.95,2046.75
6/3/2013,869.05,770.40,2069.85
6/4/2013,854.20,767.30,2028.20
6/5/2013,843.95,768.45,2031.75
6/6/2013,845.00,774.70,2048.80
6/7/2013,839.35,762.90,2024.15
6/10/2013,852.60,753.65,2011.55
6/11/2013,831.15,749.40,1997.50
6/12/2013,820.75,746.35,2006.05
6/13/2013,812.20,743.40,2018.80
6/14/2013,835.00,756.70,2045.85
6/17/2013,844.40,756.15,2065.80
6/18/2013,834.00,762.80,2043.60
6/19/2013,842.75,766.15,2045.80
6/20/2013,817.55,738.60,1997.55
6/21/2013,820.70,729.50,1989.10
6/24/2013,824.80,693.70,1948.45
6/25/2013,817.45,718.30,1907.80
6/26/2013,815.60,688.25,1900.05
6/27/2013,837.15,702.10,1912.50
6/28/2013,879.05,722.20,1953.80
7/1/2013,889.65,723.95,2015.60
7/2/2013,875.15,715.75,1989.90
7/3/2013,853.60,698.85,1898.75
7/4/2013,852.10,699.55,1899.95
7/5/2013,850.10,702.65,1894.45
7/8/2013,824.05,692.25,1873.20
7/9/2013,830.05,714.05,1894.65
7/10/2013,827.50,726.35,1876.30
7/11/2013,854.80,745.80,1911.35
7/12/2013,851.30,758.10,1893.40
7/15/2013,848.50,757.45,1912.30
7/16/2013,816.05,712.85,1827.65
7/17/2013,817.10,711.40,1806.70
7/18/2013,829.05,711.70,1824.25
7/19/2013,803.20,690.85,1811.30
7/22/2013,830.30,700.65,1824.70
7/23/2013,826.85,730.10,1860.95
7/24/2013,803.25,689.45,1801.25
7/25/2013,800.80,685.15,1798.15
7/26/2013,805.55,679.95,1765.25
7/29/2013,806.60,661.90,1740.05
7/30/2013,807.85,650.35,1723.30
7/31/2013,800.45,652.35,1708.40
8/1/2013,817.00,666.30,1683.20
8/2/2013,808.35,653.50,1680.60
8/5/2013,798.95,660.90,1682.25
8/6/2013,751.85,638.15,1641.40
8/7/2013,729.70,640.90,1716.10
8/8/2013,746.95,652.75,1664.15
8/12/2013,769.75,650.05,1605.35
8/13/2013,791.95,659.10,1619.95
8/14/2013,780.70,661.30,1624.40
8/16/2013,737.90,632.25,1570.60
8/19/2013,735.50,620.80,1530.50
8/20/2013,726.25,634.20,1554.05
8/21/2013,747.25,624.55,1548.00
8/22/2013,735.90,630.60,1564.75
8/23/2013,740.85,642.55,1559.10
8/26/2013,744.00,633.15,1557.25
8/27/2013,686.00,613.55,1520.00
8/28/2013,652.75,606.65,1497.85
8/29/2013,695.50,647.45,1487.80
8/30/2013,718.65,659.60,1518.95
9/2/2013,738.40,627.00,1516.35
9/3/2013,702.35,600.65,1475.65
9/4/2013,709.50,608.50,1494.20
9/5/2013,750.40,662.00,1638.15
9/6/2013,760.85,677.25,1634.55
9/10/2013,809.15,708.45,1633.50
9/11/2013,811.80,715.20,1690.05
9/12/2013,814.45,700.50,1658.40
9/13/2013,807.95,716.00,1661.10
9/16/2013,814.25,711.10,1646.35
9/17/2013,803.95,709.25,1633.65
9/18/2013,799.20,714.85,1673.65
9/19/2013,834.55,771.65,1807.75
9/20/2013,810.40,748.20,1747.55
9/23/2013,776.20,719.30,1654.65
9/24/2013,788.25,720.10,1644.95
9/25/2013,779.65,709.30,1692.65
9/26/2013,792.85,703.40,1676.10
9/27/2013,784.20,682.85,1640.70
9/30/2013,764.25,678.10,1614.90
10/1/2013,785.90,685.10,1643.35
10/3/2013,802.40,700.10,1660.20
10/4/2013,798.70,695.55,1650.65
10/7/2013,797.80,686.75,1633.05
10/8/2013,791.50,694.85,1607.55
10/9/2013,802.20,718.80,1609.00
10/10/2013,808.25,705.70,1632.95
10/11/2013,810.50,705.00,1652.80
10/14/2013,803.35,698.60,1657.20
10/15/2013,801.95,682.90,1622.80
10/17/2013,795.20,676.85,1621.30
10/18/2013,819.45,701.35,1664.60
10/21/2013,821.15,716.85,1671.55
10/22/2013,810.70,709.10,1675.25
10/23/2013,809.70,710.10,1716.55
10/24/2013,812.15,707.05,1718.30
10/25/2013,809.80,704.90,1720.95
10/28/2013,820.85,708.50,1675.40
10/29/2013,839.60,733.05,1740.45
10/30/2013,849.45,738.10,1721.05
10/31/2013,855.05,752.45,1796.75
11/1/2013,855.40,748.50,1879.00
11/3/2013,852.80,743.60,1886.30
11/5/2013,859.45,745.40,1875.95
11/6/2013,838.95,731.45,1809.55
11/7/2013,841.75,734.65,1752.60
11/8/2013,809.35,727.40,1744.30
11/11/2013,805.35,712.35,1704.35
11/12/2013,794.85,716.20,1672.95
11/13/2013,791.40,718.25,1697.05
11/14/2013,793.30,725.65,1723.10
11/18/2013,814.45,743.05,1767.60
11/19/2013,818.40,735.35,1823.40
11/20/2013,807.75,732.95,1795.70
11/21/2013,781.70,711.50,1762.95
11/22/2013,793.35,716.60,1737.95
11/25/2013,818.70,745.65,1806.65
11/26/2013,807.35,745.85,1785.25
11/27/2013,808.10,747.05,1763.70
11/28/2013,814.10,751.90,1763.60
11/29/2013,823.80,756.80,1819.45
12/2/2013,827.65,770.55,1822.15
12/3/2013,822.40,758.70,1813.50
12/4/2013,812.15,749.05,1817.35
12/5/2013,827.45,761.95,1855.95
12/6/2013,813.75,757.85,1859.55
12/9/2013,820.00,763.90,1890.85
12/10/2013,808.95,772.50,1843.30
12/11/2013,818.20,768.95,1796.55
12/12/2013,826.95,765.10,1777.00
12/13/2013,806.80,758.50,1743.60
12/16/2013,798.55,750.80,1732.10
12/17/2013,778.45,740.60,1718.30
12/18/2013,798.25,750.20,1763.40
12/19/2013,776.25,721.95,1731.05
12/20/2013,801.85,733.15,1751.20
12/23/2013,789.80,732.55,1758.45
12/24/2013,779.90,728.80,1759.25
12/26/2013,779.30,725.90,1753.45
12/27/2013,788.40,740.05,1770.10
12/30/2013,795.65,731.80,1764.60
12/31/2013,794.65,728.25,1766.50
1/1/2014,793.50,722.55,1765.05
1/2/2014,791.10,707.40,1742.60
1/3/2014,791.00,712.55,1719.65
1/6/2014,795.85,714.10,1688.15
1/7/2014,797.90,708.15,1661.40
1/8/2014,804.30,712.90,1657.15
1/9/2014,802.15,710.15,1639.80
1/10/2014,801.45,700.45,1608.15
1/13/2014,818.65,716.90,1641.25
1/14/2014,824.35,711.30,1627.50
1/15/2014,846.50,729.15,1640.70
1/16/2014,857.60,731.45,1636.20
1/17/2014,840.05,727.10,1621.55
1/20/2014,834.80,728.15,1641.85
1/21/2014,838.15,706.30,1659.50
1/22/2014,841.05,710.30,1646.85
1/23/2014,856.15,705.30,1658.30
1/24/2014,844.70,684.75,1621.20
1/27/2014,833.00,658.10,1594.50
1/28/2014,831.15,659.80,1596.30
1/29/2014,825.15,664.00,1573.65
1/30/2014,829.15,650.05,1516.60
1/31/2014,808.45,657.05,1523.85
2/3/2014,788.85,654.95,1488.35
2/4/2014,788.15,665.30,1515.40
2/5/2014,784.80,667.50,1521.70
2/6/2014,785.35,660.50,1504.85
2/7/2014,783.45,658.85,1527.60
2/10/2014,765.40,647.25,1514.10
2/11/2014,774.80,647.25,1519.70
2/12/2014,785.50,649.55,1532.50
2/13/2014,766.05,636.80,1500.55
2/14/2014,770.70,646.45,1475.10
2/17/2014,779.30,650.75,1473.60
2/18/2014,803.90,680.30,1500.95
2/19/2014,805.80,685.90,1508.05
2/20/2014,791.65,669.75,1480.60
2/21/2014,800.60,672.05,1502.10
2/24/2014,810.25,677.60,1510.50
2/25/2014,811.40,675.75,1506.00
2/26/2014,819.10,685.40,1520.40
2/28/2014,819.30,684.50,1533.25
3/3/2014,812.55,669.95,1518.35
3/4/2014,821.85,676.70,1550.35
3/5/2014,827.15,680.80,1576.60
3/6/2014,837.85,687.35,1577.40
3/7/2014,848.25,711.55,1649.65
3/10/2014,850.20,752.40,1692.15
3/11/2014,853.10,744.20,1674.80
3/12/2014,854.65,744.85,1645.10
3/13/2014,865.40,764.35,1652.10
3/14/2014,856.65,755.95,1654.15
3/18/2014,852.20,765.30,1701.30
3/19/2014,867.70,762.40,1708.85
3/20/2014,847.85,747.25,1677.95
3/21/2014,843.25,744.10,1702.15
3/22/2014,841.90,741.25,1703.50
3/24/2014,860.25,765.55,1725.60
3/25/2014,871.70,772.65,1743.40
3/26/2014,866.40,771.55,1767.50
3/27/2014,875.10,771.90,1837.00
3/28/2014,875.80,778.00,1901.95
3/31/2014,883.90,781.05,1917.70
4/1/2014,888.80,763.70,1893.65
4/2/2014,899.00,769.55,1934.90
4/3/2014,904.15,759.80,1896.20
4/4/2014,895.10,755.10,1902.80
4/7/2014,895.85,769.45,1922.40
4/9/2014,922.70,784.55,1985.00
4/10/2014,927.25,803.25,2028.05
4/11/2014,918.65,805.65,1994.15
4/15/2014,887.50,790.85,1964.05
4/16/2014,870.20,784.25,1959.40
4/17/2014,879.80,800.80,2017.30
4/21/2014,876.95,801.35,2072.10
4/22/2014,874.85,801.30,2048.55
4/23/2014,879.55,822.40,2065.20
4/25/2014,894.10,808.50,2085.25
4/28/2014,884.35,823.95,2106.20
4/29/2014,887.40,807.00,2065.80
4/30/2014,897.95,802.60,2078.60
5/2/2014,910.95,802.70,2048.20
5/5/2014,886.45,807.60,2044.55
5/6/2014,877.55,806.95,2052.20
5/7/2014,852.60,810.10,2075.80
5/8/2014,850.45,812.00,2091.75
5/9/2014,884.60,850.75,2173.25
5/12/2014,895.55,850.70,2242.70
5/13/2014,906.35,861.05,2276.10
5/14/2014,888.85,859.45,2282.55
5/15/2014,903.15,869.90,2279.25
5/16/2014,885.80,905.65,2417.20
5/19/2014,916.95,917.00,2568.10
5/20/2014,940.60,903.05,2526.65
5/21/2014,940.75,896.65,2459.30
5/22/2014,920.15,893.35,2511.65
5/23/2014,931.95,878.35,2753.50
5/26/2014,927.75,861.15,2701.90
5/27/2014,910.25,870.60,2629.35
5/28/2014,902.05,858.95,2610.20
5/29/2014,896.90,860.35,2601.45
5/30/2014,876.80,868.65,2542.25
6/2/2014,896.35,886.60,2644.70
6/3/2014,912.75,873.20,2645.20
6/4/2014,901.55,861.45,2682.65
6/5/2014,908.75,868.70,2697.90
6/6/2014,935.15,902.75,2739.80
6/9/2014,944.95,900.20,2707.85
6/10/2014,954.45,900.10,2665.80
6/11/2014,956.90,928.55,2697.35
6/12/2014,982.05,933.70,2701.30
6/13/2014,979.70,916.95,2607.90
6/16/2014,961.65,930.45,2580.65
6/17/2014,965.60,937.25,2653.30
6/18/2014,958.45,960.25,2641.55
6/19/2014,968.45,923.65,2605.45
6/20/2014,969.05,930.80,2583.10
6/23/2014,971.00,895.05,2600.20
6/24/2014,996.10,879.10,2663.20
6/25/2014,995.45,883.75,2691.90
6/26/2014,976.85,865.70,2652.55
6/27/2014,976.10,866.00,2638.95
6/30/2014,992.55,883.55,2686.25
7/1/2014,984.10,884.35,2680.20
7/2/2014,1007.80,893.15,2702.25
7/3/2014,1008.15,891.20,2696.20
7/4/2014,1013.10,882.20,2698.10
7/7/2014,1020.60,870.90,2684.70
7/8/2014,1022.20,872.25,2575.20
7/9/2014,1015.40,864.25,2582.25
7/10/2014,1022.85,866.45,2545.70
7/11/2014,989.65,858.35,2425.25
7/14/2014,983.80,855.35,2411.05
7/15/2014,977.55,871.55,2517.60
7/16/2014,976.00,885.05,2573.55
7/17/2014,972.35,914.90,2602.25
7/18/2014,983.00,935.85,2562.50
7/21/2014,1010.30,941.20,2523.20
7/22/2014,1041.05,949.20,2524.20
7/23/2014,1037.05,932.80,2540.35
7/24/2014,1036.25,938.65,2557.10
7/25/2014,1067.75,944.70,2500.55
7/28/2014,1066.50,941.20,2489.65
7/30/2014,1087.55,974.25,2469.50
7/31/2014,1068.40,953.70,2439.25
8/1/2014,1039.65,925.30,2437.20
8/4/2014,1027.20,937.75,2461.40
8/5/2014,1045.45,937.95,2473.90
8/6/2014,1035.35,932.25,2426.25
8/7/2014,1026.85,939.85,2436.10
8/8/2014,1026.95,931.60,2417.95
8/11/2014,1063.20,950.15,2414.45
8/12/2014,1116.40,964.70,2429.15
8/13/2014,1144.10,957.10,2368.95
8/14/2014,1124.30,953.35,2362.50
8/18/2014,1112.55,966.85,2421.20
8/19/2014,1085.05,980.65,2442.25
8/20/2014,1072.40,1000.00,2414.75
8/21/2014,1064.40,1018.60,2467.55
8/22/2014,1044.60,1030.75,2524.70
8/25/2014,1056.30,1044.65,2506.15
8/26/2014,1061.95,1054.10,2496.00
8/27/2014,1069.65,1040.00,2505.00
8/28/2014,1074.50,1037.55,2460.70
9/1/2014,1058.70,1047.95,2504.35
9/2/2014,1066.25,1058.25,2522.00
9/3/2014,1062.70,1056.90,2505.00
9/4/2014,1080.20,1058.80,2486.15
9/5/2014,1055.05,1078.45,2515.75
9/8/2014,1051.65,1076.50,2565.90
9/9/2014,1050.25,1073.30,2567.35
9/10/2014,1035.05,1064.95,2549.95
9/11/2014,1037.85,1064.85,2603.10
9/12/2014,1050.30,1069.15,2630.40
9/15/2014,1034.10,1046.10,2623.25
9/16/2014,1017.80,1027.45,2563.10
9/17/2014,1018.40,1021.95,2562.35
9/18/2014,1053.05,1047.70,2620.40
9/19/2014,1066.25,1063.65,2568.00
9/22/2014,1079.15,1043.85,2601.55
9/23/2014,1066.15,1041.15,2556.20
9/24/2014,1054.70,1036.30,2486.35
9/25/2014,1056.70,1028.50,2377.70
9/26/2014,1038.20,1024.35,2445.25
9/29/2014,1031.15,1003.35,2449.70
9/30/2014,1055.25,1013.10,2445.70
10/1/2014,1050.35,1011.65,2423.35
10/7/2014,1017.80,1005.80,2366.40
10/8/2014,1014.65,1000.25,2411.25
10/9/2014,1042.65,1023.25,2479.55
10/10/2014,1006.40,1002.90,2451.20
10/13/2014,1017.80,1008.50,2485.45
10/14/2014,1004.05,1013.15,2523.55
10/16/2014,981.30,991.60,2466.40
10/17/2014,997.15,1000.05,2521.90
10/20/2014,1020.10,1003.85,2569.45
10/21/2014,1021.00,1013.75,2584.15
10/22/2014,1030.75,1063.00,2575.25
10/23/2014,1031.55,1061.55,2578.55
10/27/2014,1036.75,1085.00,2597.80
10/28/2014,1049.65,1082.80,2656.75
10/29/2014,1048.60,1079.95,2643.75
10/30/2014,1064.70,1094.00,2638.00
10/31/2014,1105.90,1118.25,2702.80
11/3/2014,1120.50,1110.45,2723.45
11/5/2014,1100.55,1128.20,2781.90
11/7/2014,1099.75,1122.90,2742.50
11/10/2014,1113.70,1108.70,2739.50
11/11/2014,1127.55,1107.45,2740.35
11/12/2014,1142.70,1126.35,2746.05
11/13/2014,1129.05,1111.75,2719.30
11/14/2014,1126.85,1093.50,2787.85
11/17/2014,1129.90,1108.10,2940.60
11/18/2014,1105.65,1085.05,2945.75
11/19/2014,1117.20,1077.55,2910.50
11/20/2014,1122.35,1156.70,297.10
11/21/2014,1134.40,1199.15,305.50
11/24/2014,1136.70,1199.75,308.85
11/25/2014,1146.45,1160.55,304.45
11/26/2014,1158.45,1160.45,306.25
11/27/2014,1152.60,1157.60,305.85
11/28/2014,1160.65,1202.50,321.40
12/1/2014,1137.55,1201.75,319.60
12/2/2014,1125.10,1215.40,318.70
12/3/2014,1104.60,1220.70,317.95
12/4/2014,1113.00,1223.85,320.30
12/5/2014,1114.85,1240.40,317.55
12/8/2014,1107.60,1245.95,312.90
12/9/2014,1103.20,1231.95,306.55
12/10/2014,1100.05,1235.25,315.95
12/11/2014,1092.60,1246.20,314.05
12/12/2014,1069.50,1247.30,311.35
12/15/2014,1124.30,1308.85,310.55
12/16/2014,1086.85,1283.50,295.60
12/17/2014,1088.95,1244.65,301.75
12/18/2014,1098.20,1252.05,307.10
12/19/2014,1114.95,1236.30,304.15
12/22/2014,1146.30,1257.95,307.70
12/23/2014,1124.35,1244.50,307.20
12/24/2014,1099.85,1245.35,305.75
12/26/2014,1116.15,1253.05,307.65
12/29/2014,1124.10,1243.55,307.55
12/30/2014,1129.40,1246.65,309.75
12/31/2014,1135.90,1263.90,311.85
1/1/2015,1124.00,1258.60,314.00
1/2/2015,1171.90,1271.55,315.25
1/5/2015,1156.40,1266.45,312.75
1/6/2015,1101.95,1251.35,299.90
1/7/2015,1099.25,1271.50,300.15
1/8/2015,1123.35,1340.65,304.85
1/9/2015,1113.30,1360.95,303.20
1/12/2015,1128.55,1371.00,307.10
1/13/2015,1122.20,1392.95,305.10
1/14/2015,1120.30,1391.20,304.70
1/15/2015,1202.55,1400.40,320.30
1/16/2015,1194.55,1395.35,315.45
1/19/2015,1181.70,1389.45,313.15
1/20/2015,1251.55,1395.70,318.15
1/21/2015,1287.20,1388.15,326.20
1/22/2015,1279.65,1387.65,324.65
1/23/2015,1290.10,1385.30,327.45
1/27/2015,1315.85,1388.35,330.05
1/28/2015,1344.60,1351.15,334.60
1/29/2015,1315.55,1331.40,327.00
1/30/2015,1262.50,1322.20,308.95
2/2/2015,1269.30,1352.35,307.50
2/3/2015,1230.15,1306.30,300.30
2/4/2015,1232.45,1291.50,293.05
2/5/2015,1246.45,1287.90,290.80
2/6/2015,1280.55,1266.90,290.30
2/9/2015,1271.95,1266.25,279.50
2/10/2015,1246.15,1285.75,287.30
2/11/2015,1245.80,1298.70,285.95
2/12/2015,1253.25,1296.60,284.30
2/13/2015,1268.65,1309.50,306.95
2/16/2015,1288.00,1292.45,306.70
2/18/2015,1328.60,1307.80,305.70
2/19/2015,1353.45,1307.25,302.35
2/20/2015,1333.15,1298.25,302.30
2/23/2015,1311.25,1316.85,296.55
2/24/2015,1310.40,1350.30,296.25
2/25/2015,1340.55,1342.55,295.55
2/26/2015,1345.70,1333.35,289.40
2/27/2015,1347.40,1337.75,299.90
2/28/2015,1335.15,1397.05,301.65
3/2/2015,1339.95,1404.70,302.00
3/3/2015,1368.05,1408.70,302.60
3/4/2015,1367.70,1410.25,293.85
3/5/2015,1394.80,1412.25,293.80
3/9/2015,1368.35,1364.60,290.65
3/10/2015,1312.40,1347.80,287.60
3/11/2015,1322.75,1375.90,285.15
3/12/2015,1332.85,1370.00,286.85
3/13/2015,1328.05,1341.25,280.75
3/16/2015,1305.70,1314.95,281.65
3/17/2015,1339.45,1339.65,283.10
3/18/2015,1322.05,1342.90,287.30
3/19/2015,1327.70,1325.70,281.60
3/20/2015,1338.45,1339.70,278.25
3/23/2015,1345.70,1335.85,274.75
3/24/2015,1358.85,1340.75,270.55
3/25/2015,1354.55,1326.55,265.40
3/26/2015,1283.70,1305.40,256.65
3/27/2015,1262.70,1299.15,263.60
3/30/2015,1306.20,1311.85,267.90
3/31/2015,1315.70,1313.25,267.05
4/1/2015,1337.05,1361.05,273.45
4/6/2015,1330.60,1397.60,274.65
4/7/2015,1328.70,1386.85,272.05
4/8/2015,1299.70,1371.60,273.90
4/9/2015,1303.05,1430.60,280.85
4/10/2015,1290.35,1422.40,285.75
4/13/2015,1305.25,1445.60,286.30
4/15/2015,1290.45,1443.90,290.00
4/16/2015,1306.80,1418.40,292.40
4/17/2015,1306.70,1386.55,291.75
4/20/2015,1268.65,1370.90,287.65
4/21/2015,1258.15,1353.00,289.20
4/22/2015,1277.20,1362.25,283.85
4/23/2015,1276.05,1377.55,277.65
4/24/2015,1245.15,1368.25,275.55
4/27/2015,1211.75,1336.85,267.05
4/28/2015,1228.25,1342.05,272.50
4/29/2015,1201.15,1329.80,271.90
4/30/2015,1170.00,1332.90,269.75
5/4/2015,1202.20,1338.80,277.15
5/5/2015,1180.35,1423.25,272.05
5/6/2015,1163.60,1351.20,265.40
5/7/2015,1154.25,1308.20,260.95
5/8/2015,1185.35,1329.50,261.95
5/11/2015,1226.10,1339.05,276.05
5/12/2015,1191.35,1318.85,267.40
5/13/2015,1219.40,1341.50,274.30
5/14/2015,1209.70,1326.80,280.95
5/15/2015,1234.30,1344.55,287.45
5/18/2015,1264.30,1364.35,289.75
5/19/2015,1240.55,1377.30,288.45
5/20/2015,1270.05,1384.75,292.60
5/21/2015,1255.95,1397.50,290.25
5/22/2015,1288.05,1387.30,282.45
5/25/2015,1252.65,1375.10,277.65
5/26/2015,1240.45,1382.40,277.15
5/27/2015,1239.90,1374.55,280.75
5/28/2015,1229.25,1368.15,277.60
5/29/2015,1236.05,1399.30,278.15
6/1/2015,1247.75,1392.75,278.20
6/2/2015,1203.10,1359.30,266.25
6/3/2015,1202.85,1345.95,257.40
6/4/2015,1216.00,1365.00,257.60
6/5/2015,1201.35,1356.35,257.80
6/8/2015,1176.75,1352.85,254.95
6/9/2015,1188.80,1330.95,257.60
6/10/2015,1190.55,1334.60,260.60
6/11/2015,1164.30,1280.90,254.00
6/12/2015,1190.40,1311.10,253.95
6/15/2015,1214.55,1289.70,250.25
6/16/2015,1199.05,1289.15,254.60
6/17/2015,1200.90,1295.05,255.10
6/18/2015,1213.30,1307.40,258.10
6/19/2015,1236.85,1328.15,260.15
6/22/2015,1271.55,1357.90,266.00
6/23/2015,1285.20,1380.45,267.75
6/24/2015,1283.90,1383.80,262.35
6/25/2015,1308.85,1406.60,264.80
6/26/2015,1287.85,1380.30,265.20
6/29/2015,1285.50,1368.45,259.65
6/30/2015,1296.45,1385.80,262.75
7/1/2015,1292.70,1408.25,267.75
7/2/2015,1285.20,1435.35,267.85
7/3/2015,1316.05,1428.85,269.40
7/6/2015,1317.60,1443.90,270.80
7/7/2015,1337.30,1425.60,272.90
7/8/2015,1290.05,707.10,267.35
7/9/2015,1285.30,705.20,267.75
7/10/2015,1283.35,709.40,270.55
7/13/2015,1323.75,715.00,273.70
7/14/2015,1318.40,710.70,268.20
7/15/2015,1340.15,712.30,268.05
7/16/2015,1359.70,741.25,272.20
7/17/2015,1326.65,733.15,271.10
7/20/2015,1315.35,736.60,267.45
7/21/2015,1311.60,720.65,264.30
7/22/2015,1345.75,728.65,268.55
7/23/2015,1350.55,720.35,270.05
7/24/2015,1358.75,724.70,263.25
7/27/2015,1336.00,715.00,258.45
7/28/2015,1304.40,729.40,259.20
7/29/2015,1312.05,725.95,253.60
7/30/2015,1335.80,716.80,256.80
7/31/2015,1340.40,695.40,270.05
8/3/2015,1324.35,690.20,281.05
8/4/2015,1302.45,690.85,288.60
8/5/2015,1302.45,691.90,285.40
8/6/2015,1303.85,706.80,289.05
8/7/2015,1298.45,705.00,281.30
8/10/2015,1305.50,707.30,282.75
8/11/2015,1290.65,704.70,268.80
8/12/2015,1261.95,686.15,256.35
8/13/2015,1256.95,690.75,259.30
8/14/2015,1299.95,717.70,268.50
8/17/2015,1279.60,719.80,279.75
8/18/2015,1266.10,705.10,284.80
8/19/2015,1256.30,712.40,278.00
8/20/2015,1249.90,697.45,270.55
8/21/2015,1228.35,688.00,267.50
8/24/2015,1167.75,647.60,245.40
8/25/2015,1145.55,639.45,253.35
8/26/2015,1102.35,627.25,245.70
8/27/2015,1193.90,650.40,249.45
